,Brand,Model,Body,Color,Year,Fuel,Kilometers,Engine,Trasmission,Price,Gov
841,Chevrolet,Cruze,Sedan,Gray,2013,Benzine,100000 to 119999,1600 CC,Automatic,165.0,Alexandria
842,Chevrolet,Aveo,Sedan,Black,2012,Benzine,20000 to 29999,1400 - 1500 CC,Manual,125.0,Qalyubia
843,Chevrolet,Aveo,Sedan,Red,2008,Benzine,More than 200000,1400 - 1500 CC,Manual,105.0,Alexandria
844,Chevrolet,Aveo,Sedan,Blue- Navy Blue,2016,Benzine,More than 200000,1400 - 1500 CC,Automatic,155.0,Cairo
845,Chevrolet,Aveo,Sedan,Burgundy,2013,Benzine,160000 to 179999,1400 - 1500 CC,Automatic,140.0,Cairo
846,Chevrolet,Cruze,Sedan,Black,2016,Benzine,120000 to 139999,1600 CC,Automatic,220.0,Cairo
847,Chevrolet,Aveo,Sedan,Black,2008,Benzine,More than 200000,1400 - 1500 CC,Manual,110.0,Giza
848,Chevrolet,Aveo,Sedan,Burgundy,2007,Benzine,100000 to 119999,1400 - 1500 CC,Manual,113.0,Giza
849,Chevrolet,Aveo,Sedan,Red,2008,Benzine,160000 to 179999,1400 - 1500 CC,Automatic,130.0,Cairo
850,Chevrolet,Aveo,Sedan,Black,2010,Benzine,140000 to 159999,1400 - 1500 CC,Manual,110.0,Alexandria
851,Chevrolet,Cruze,Sedan,Blue- Navy Blue,2010,Benzine,160000 to 179999,1600 CC,Automatic,128.0,Cairo
852,Chevrolet,Aveo,Sedan,Silver,2020,Benzine,100000 to 119999,1400 - 1500 CC,Automatic,196.0,Qalyubia
853,Chevrolet,Aveo,Sedan,Silver,2012,Benzine,140000 to 159999,1400 - 1500 CC,Manual,125.0,Alexandria
854,Chevrolet,Aveo,Sedan,Silver,2020,Benzine,90000 to 99999,1400 - 1500 CC,Automatic,200.0,Giza
855,Chevrolet,Aveo,Sedan,Other Color,2013,Benzine,80000 to 89999,1400 - 1500 CC,Manual,138.0,Sharqia
856,Chevrolet,Aveo,Sedan,Blue- Navy Blue,2017,Benzine,0 to 9999,1400 - 1500 CC,Automatic,170.0,Giza
857,Chevrolet,Cruze,Sedan,Black,2010,Benzine,120000 to 139999,1600 CC,Automatic,148.0,Qalyubia
858,Chevrolet,Cruze,Sedan,Gray,2015,Benzine,80000 to 89999,1600 CC,Automatic,205.0,Alexandria
859,Chevrolet,Aveo,Sedan,Burgundy,2013,Benzine,160000 to 179999,1400 - 1500 CC,Manual,125.0,Kafr al-Sheikh
860,Chevrolet,Cruze,Sedan,Burgundy,2011,Benzine,140000 to 159999,1600 CC,Manual,133.0,Cairo
861,Chevrolet,Aveo,Sedan,Gray,2013,Benzine,120000 to 139999,1400 - 1500 CC,Manual,128.0,Ismailia
862,Chevrolet,Aveo,Sedan,Black,2014,Benzine,100000 to 119999,1400 - 1500 CC,Automatic,150.0,Gharbia
863,Chevrolet,Aveo,Sedan,Black,2006,Benzine,120000 to 139999,1400 - 1500 CC,Manual,82.0,Gharbia
864,Chevrolet,Aveo,Sedan,Silver,2008,Benzine,90000 to 99999,1400 - 1500 CC,Manual,112.0,Alexandria
865,Chevrolet,Aveo,Sedan,Burgundy,2011,Benzine,100000 to 119999,1400 - 1500 CC,Manual,130.0,Giza
866,Chevrolet,Aveo,Sedan,Burgundy,2011,Benzine,10000 to 19999,1400 - 1500 CC,Manual,130.0,Giza
867,Chevrolet,Aveo,Sedan,Gray,2011,Benzine,100000 to 119999,1400 - 1500 CC,Manual,114.0,Giza
868,Chevrolet,Cruze,Sedan,Burgundy,2010,Benzine,More than 200000,1600 CC,Automatic,180.0,Suez
869,Chevrolet,Aveo,Sedan,Burgundy,2008,Benzine,More than 200000,1400 - 1500 CC,Manual,110.0,Giza
870,Chevrolet,Aveo,Sedan,Silver,2008,Benzine,160000 to 179999,1400 - 1500 CC,Manual,110.0,Alexandria
871,Chevrolet,Cruze,Sedan,Gray,2016,Benzine,140000 to 159999,1600 CC,Automatic,220.0,Giza
872,Chevrolet,Aveo,Sedan,Burgundy,2010,Benzine,10000 to 19999,1400 - 1500 CC,Manual,123.0,Cairo
873,Chevrolet,Aveo,Sedan,Black,2012,Benzine,120000 to 139999,1400 - 1500 CC,Manual,110.0,Sharqia
874,Chevrolet,Aveo,Sedan,White,2011,Benzine,180000 to 199999,1400 - 1500 CC,Manual,130.0,Dakahlia
875,Chevrolet,Cruze,Sedan,Brown,2015,Benzine,100000 to 119999,1600 CC,Automatic,220.0,Alexandria
876,Chevrolet,Aveo,Sedan,Black,2013,Benzine,70000 to 79999,1400 - 1500 CC,Automatic,155.0,Cairo
877,Chevrolet,Aveo,Sedan,Blue- Navy Blue,2020,Benzine,30000 to 39999,1400 - 1500 CC,Automatic,220.0,Damietta
878,Chevrolet,Aveo,Sedan,Gray,2007,Benzine,More than 200000,1400 - 1500 CC,Manual,108.0,Cairo
879,Chevrolet,Cruze,Sedan,Silver,2010,Benzine,More than 200000,1600 CC,Automatic,145.0,Gharbia
880,Chevrolet,Aveo,Sedan,Silver,2014,Benzine,180000 to 199999,1400 - 1500 CC,Automatic,137.0,Alexandria
881,Chevrolet,Aveo,Sedan,Red,2009,Natural Gas,More than 200000,1400 - 1500 CC,Manual,95.0,Minya
882,Chevrolet,Aveo,Sedan,Red,2011,Benzine,30000 to 39999,1400 - 1500 CC,Manual,110.0,Cairo
883,Chevrolet,Cruze,Sedan,Gray,2013,Benzine,120000 to 139999,1600 CC,Automatic,168.0,Giza
884,Chevrolet,Aveo,Sedan,Black,2009,Benzine,160000 to 179999,1400 - 1500 CC,Manual,120.0,Cairo
885,Chevrolet,Aveo,Sedan,Other Color,2013,Benzine,180000 to 199999,1400 - 1500 CC,Manual,135.0,Giza
886,Chevrolet,Aveo,Sedan,Silver,2009,Benzine,140000 to 159999,1400 - 1500 CC,Manual,100.0,Ismailia
887,Chevrolet,Aveo,Sedan,Black,2009,Benzine,120000 to 139999,1400 - 1500 CC,Manual,110.0,Giza
888,Chevrolet,Aveo,Sedan,Gray,2015,Benzine,160000 to 179999,1400 - 1500 CC,Automatic,140.0,Alexandria
889,Chevrolet,Aveo,Sedan,Black,2012,Benzine,160000 to 179999,1400 - 1500 CC,Manual,105.0,Giza
890,Chevrolet,Cruze,Sedan,Burgundy,2010,Benzine,100000 to 119999,1600 CC,Manual,135.0,Alexandria
891,Chevrolet,Aveo,Sedan,Gray,2015,Benzine,160000 to 179999,1400 - 1500 CC,Automatic,150.0,Alexandria
892,Chevrolet,Aveo,Sedan,Silver,2017,Benzine,140000 to 159999,1400 - 1500 CC,Automatic,177.0,Beheira
893,Chevrolet,Aveo,Sedan,Silver,2012,Benzine,120000 to 139999,1400 - 1500 CC,Manual,143.0,Cairo
894,Chevrolet,Aveo,Sedan,Gray,2015,Benzine,100000 to 119999,1400 - 1500 CC,Manual,110.0,Giza
895,Chevrolet,Cruze,Sedan,Black,2015,Benzine,90000 to 99999,1600 CC,Automatic,225.0,Fayoum
896,Chevrolet,Cruze,Sedan,Gray,2011,Benzine,100000 to 119999,1600 CC,Automatic,150.0,Giza
897,Chevrolet,Aveo,Sedan,Blue- Navy Blue,2010,Benzine,90000 to 99999,1400 - 1500 CC,Manual,140.0,Giza
898,Chevrolet,Aveo,Sedan,Gray,2012,Benzine,More than 200000,1400 - 1500 CC,Manual,128.0,Giza
899,Chevrolet,Aveo,Sedan,Gray,2015,Benzine,160000 to 179999,1400 - 1500 CC,Automatic,155.0,Giza
900,Chevrolet,Aveo,Sedan,Silver,2020,Benzine,30000 to 39999,1400 - 1500 CC,Automatic,235.0,Alexandria
901,Chevrolet,Aveo,Sedan,Gray,2019,Benzine,140000 to 159999,1400 - 1500 CC,Automatic,185.0,Giza
902,Chevrolet,Aveo,Sedan,Gray,2018,Benzine,100000 to 119999,1400 - 1500 CC,Automatic,180.0,Alexandria
903,Chevrolet,Cruze,Sedan,Silver,2016,Benzine,120000 to 139999,1600 CC,Automatic,220.0,Alexandria
904,Chevrolet,Aveo,Sedan,Black,2013,Benzine,20000 to 29999,1400 - 1500 CC,Automatic,140.0,Red Sea
905,Chevrolet,Aveo,Sedan,Gray,2020,Benzine,20000 to 29999,1400 - 1500 CC,Automatic,210.0,Monufia
906,Chevrolet,Aveo,Sedan,Black,2013,Benzine,80000 to 89999,1400 - 1500 CC,Manual,145.0,Giza
907,Chevrolet,Cruze,Sedan,Blue- Navy Blue,2010,Benzine,90000 to 99999,1600 CC,Automatic,190.0,Cairo
908,Chevrolet,Aveo,Sedan,Other Color,2008,Benzine,160000 to 179999,1400 - 1500 CC,Manual,105.0,Minya
909,Chevrolet,Cruze,Sedan,Black,2010,Benzine,160000 to 179999,1600 CC,Automatic,155.0,Ismailia
910,Chevrolet,Cruze,Sedan,Black,2014,Benzine,100000 to 119999,1600 CC,Automatic,180.0,Alexandria
911,Chevrolet,Aveo,Sedan,Black,2010,Benzine,140000 to 159999,1400 - 1500 CC,Manual,105.0,Sharqia
912,Chevrolet,Aveo,Sedan,Other Color,2020,Benzine,10000 to 19999,1400 - 1500 CC,Automatic,230.0,Giza
913,Chevrolet,Aveo,Sedan,Gray,2011,Benzine,160000 to 179999,1400 - 1500 CC,Manual,120.0,Damietta
914,Chevrolet,Cruze,Sedan,Silver,2010,Benzine,160000 to 179999,1600 CC,Automatic,105.0,Cairo
915,Chevrolet,Cruze,Sedan,Black,2010,Benzine,160000 to 179999,1600 CC,Automatic,140.0,Cairo
916,Chevrolet,Cruze,Sedan,Other Color,2010,Benzine,120000 to 139999,1600 CC,Automatic,142.0,Sharqia
917,Chevrolet,Aveo,Sedan,Black,2012,Benzine,90000 to 99999,1400 - 1500 CC,Automatic,155.0,Giza
918,Chevrolet,Cruze,Sedan,Black,2010,Benzine,160000 to 179999,1600 CC,Automatic,145.0,Cairo
919,Chevrolet,Aveo,Sedan,Silver,2012,Benzine,160000 to 179999,1400 - 1500 CC,Manual,105.0,Giza
920,Chevrolet,Aveo,Sedan,Black,2009,Benzine,180000 to 199999,1400 - 1500 CC,Manual,112.0,Giza
921,Chevrolet,Aveo,Sedan,Black,2007,Benzine,More than 200000,1400 - 1500 CC,Manual,95.0,Gharbia
922,Chevrolet,Aveo,Sedan,Red,2014,Benzine,160000 to 179999,1400 - 1500 CC,Automatic,155.0,Qalyubia
923,Chevrolet,Aveo,Sedan,Black,2010,Benzine,60000 to 69999,1400 - 1500 CC,Automatic,150.0,Giza
924,Chevrolet,Cruze,Sedan,Gold,2010,Benzine,10000 to 19999,1600 CC,Automatic,140.0,Asyut
925,Chevrolet,Aveo,Sedan,Gray,2010,Benzine,More than 200000,1400 - 1500 CC,Automatic,100.0,Cairo
926,Chevrolet,Aveo,Sedan,Gray,2011,Benzine,180000 to 199999,1400 - 1500 CC,Manual,120.0,South Sinai
927,Chevrolet,Aveo,Sedan,Black,2017,Benzine,0 to 9999,1400 - 1500 CC,Automatic,177.0,Cairo
928,Chevrolet,Aveo,Sedan,Other Color,2014,Benzine,160000 to 179999,1400 - 1500 CC,Automatic,132.0,Monufia
929,Chevrolet,Cruze,Sedan,Red,2010,Benzine,120000 to 139999,1600 CC,Automatic,138.0,Sharqia
930,Chevrolet,Aveo,Sedan,Other Color,2007,Benzine,20000 to 29999,1400 - 1500 CC,Manual,87.0,Alexandria
931,Chevrolet,Aveo,Sedan,Gray,2011,Benzine,More than 200000,1400 - 1500 CC,Manual,115.0,Alexandria
932,Chevrolet,Cruze,Sedan,Black,2013,Benzine,More than 200000,1600 CC,Automatic,189.0,Cairo
933,Chevrolet,Aveo,Sedan,Black,2009,Benzine,120000 to 139999,1400 - 1500 CC,Manual,97.0,Alexandria
934,Chevrolet,Aveo,Sedan,Burgundy,2015,Benzine,100000 to 119999,1400 - 1500 CC,Automatic,165.0,Cairo
935,Chevrolet,Aveo,Sedan,Red,2008,Benzine,160000 to 179999,1400 - 1500 CC,Automatic,135.0,Cairo
936,Chevrolet,Aveo,Sedan,Black,2014,Benzine,More than 200000,1400 - 1500 CC,Automatic,135.0,Cairo
937,Chevrolet,Aveo,Sedan,Red,2013,Natural Gas,120000 to 139999,1400 - 1500 CC,Manual,120.0,Sharqia
938,Chevrolet,Aveo,Sedan,Black,2007,Benzine,More than 200000,1400 - 1500 CC,Manual,93.0,Cairo
939,Chevrolet,Cruze,Sedan,Silver,2015,Benzine,0 to 9999,1600 CC,Automatic,200.0,Kafr al-Sheikh
940,Chevrolet,Aveo,Sedan,Burgundy,2008,Benzine,100000 to 119999,1400 - 1500 CC,Manual,105.0,Cairo
941,Chevrolet,Aveo,Sedan,Gray,2012,Benzine,10000 to 19999,1400 - 1500 CC,Automatic,138.0,Cairo
942,Chevrolet,Cruze,Sedan,Silver,2015,Benzine,80000 to 89999,1600 CC,Automatic,210.0,Giza
943,Chevrolet,Aveo,Sedan,Red,2009,Benzine,160000 to 179999,1400 - 1500 CC,Automatic,140.0,Cairo
944,Chevrolet,Cruze,Sedan,Red,2010,Benzine,160000 to 179999,1600 CC,Automatic,140.0,Gharbia
945,Chevrolet,Aveo,Sedan,Silver,2000,Benzine,160000 to 179999,1400 - 1500 CC,Manual,85.0,Cairo
946,Chevrolet,Aveo,Sedan,Gray,2011,Benzine,10000 to 19999,1400 - 1500 CC,Manual,112.0,Red Sea
947,Chevrolet,Aveo,Sedan,Black,2009,Benzine,160000 to 179999,1400 - 1500 CC,Manual,115.0,Qalyubia
948,Chevrolet,Aveo,Sedan,Gray,2019,Benzine,90000 to 99999,1400 - 1500 CC,Automatic,205.0,Cairo
949,Chevrolet,Aveo,Sedan,Red,2013,Benzine,10000 to 19999,1400 - 1500 CC,Automatic,140.0,Cairo
950,Chevrolet,Cruze,Sedan,Black,2010,Benzine,More than 200000,1600 CC,Manual,145.0,Giza
951,Chevrolet,Cruze,Sedan,Gray,2013,Benzine,0 to 9999,1600 CC,Automatic,180.0,Cairo
952,Chevrolet,Aveo,Sedan,Gray,2009,Benzine,90000 to 99999,1400 - 1500 CC,Manual,122.0,Giza
953,Chevrolet,Aveo,Sedan,Blue- Navy Blue,2020,Benzine,50000 to 59999,1400 - 1500 CC,Automatic,215.0,Alexandria
954,Chevrolet,Aveo,Sedan,Silver,2017,Benzine,90000 to 99999,1400 - 1500 CC,Automatic,185.0,Qalyubia
955,Chevrolet,Aveo,Sedan,Red,2014,Benzine,120000 to 139999,1400 - 1500 CC,Automatic,145.0,Cairo
956,Chevrolet,Aveo,Sedan,Silver,2009,Benzine,More than 200000,1400 - 1500 CC,Manual,110.0,Suez
957,Chevrolet,Aveo,Sedan,Other Color,2012,Benzine,0 to 9999,1400 - 1500 CC,Automatic,130.0,Gharbia
958,Chevrolet,Aveo,Sedan,Silver,2009,Benzine,10000 to 19999,1400 - 1500 CC,Manual,98.0,Giza
959,Chevrolet,Aveo,Sedan,Gray,2010,Benzine,180000 to 199999,1400 - 1500 CC,Automatic,130.0,Cairo
960,Chevrolet,Cruze,Sedan,Black,2010,Benzine,160000 to 179999,1600 CC,Manual,140.0,Qena
961,Chevrolet,Aveo,Sedan,Gray,2007,Benzine,120000 to 139999,1400 - 1500 CC,Manual,100.0,Monufia
962,Chevrolet,Aveo,Sedan,Gray,2015,Benzine,80000 to 89999,1400 - 1500 CC,Automatic,155.0,Suez
963,Chevrolet,Aveo,Sedan,Silver,2012,Benzine,140000 to 159999,1400 - 1500 CC,Manual,120.0,Beheira
964,Chevrolet,Aveo,Sedan,Black,2011,Benzine,More than 200000,1400 - 1500 CC,Manual,105.0,Cairo
965,Chevrolet,Aveo,Sedan,Burgundy,2007,Benzine,More than 200000,1400 - 1500 CC,Manual,90.0,Gharbia
966,Chevrolet,Cruze,Sedan,Black,2015,Benzine,140000 to 159999,1600 CC,Automatic,190.0,Giza
967,Chevrolet,Aveo,Sedan,Blue- Navy Blue,2019,Benzine,80000 to 89999,1400 - 1500 CC,Automatic,205.0,Cairo
968,Chevrolet,Aveo,Sedan,Black,2009,Benzine,140000 to 159999,1400 - 1500 CC,Manual,110.0,Qalyubia
969,Chevrolet,Cruze,Sedan,Gray,2011,Benzine,90000 to 99999,1600 CC,Automatic,165.0,Giza
970,Chevrolet,Cruze,Sedan,Silver,2010,Benzine,10000 to 19999,1600 CC,Automatic,160.0,Giza
971,Chevrolet,Cruze,Sedan,Black,2012,Benzine,180000 to 199999,1600 CC,Automatic,165.0,Giza
972,Chevrolet,Cruze,Sedan,Black,2010,Benzine,180000 to 199999,1600 CC,Automatic,145.0,Giza
973,Chevrolet,Aveo,Sedan,Blue- Navy Blue,2019,Benzine,60000 to 69999,1400 - 1500 CC,Automatic,220.0,Alexandria
974,Chevrolet,Aveo,Sedan,Black,2011,Benzine,160000 to 179999,1400 - 1500 CC,Automatic,117.0,Giza
975,Chevrolet,Aveo,Sedan,Silver,2012,Benzine,160000 to 179999,1400 - 1500 CC,Manual,120.0,Qalyubia
976,Chevrolet,Aveo,Sedan,Black,2010,Benzine,180000 to 199999,1400 - 1500 CC,Manual,135.0,Giza
977,Chevrolet,Aveo,Sedan,Silver,2018,Benzine,100000 to 119999,1400 - 1500 CC,Automatic,180.0,Cairo
978,Chevrolet,Aveo,Sedan,Black,2011,Benzine,More than 200000,1400 - 1500 CC,Manual,120.0,Giza
979,Chevrolet,Aveo,Sedan,Silver,2011,Benzine,140000 to 159999,1400 - 1500 CC,Manual,130.0,Cairo
980,Chevrolet,Cruze,Sedan,Black,2013,Benzine,More than 200000,1600 CC,Automatic,160.0,Monufia
981,Chevrolet,Aveo,Sedan,Silver,2010,Benzine,140000 to 159999,1400 - 1500 CC,Manual,120.0,Cairo
982,Chevrolet,Aveo,Sedan,Blue- Navy Blue,2016,Benzine,60000 to 69999,1400 - 1500 CC,Automatic,173.0,Alexandria
983,Chevrolet,Cruze,Sedan,Brown,2015,Benzine,120000 to 139999,1600 CC,Automatic,220.0,Cairo
984,Chevrolet,Aveo,Sedan,Blue- Navy Blue,2014,Benzine,160000 to 179999,1400 - 1500 CC,Manual,120.0,Giza
985,Chevrolet,Cruze,Sedan,Other Color,2010,Benzine,140000 to 159999,1600 CC,Automatic,135.0,Giza
986,Chevrolet,Aveo,Sedan,Black,2011,Benzine,160000 to 179999,1400 - 1500 CC,Automatic,135.0,Giza
987,Chevrolet,Aveo,Sedan,Black,2013,Benzine,180000 to 199999,1400 - 1500 CC,Automatic,130.0,Cairo
988,Chevrolet,Aveo,Sedan,Gray,2012,Benzine,More than 200000,1400 - 1500 CC,Automatic,125.0,Cairo
989,Chevrolet,Cruze,Sedan,Gray,2016,Benzine,70000 to 79999,1600 CC,Automatic,185.0,Cairo
990,Chevrolet,Aveo,Sedan,Silver,2015,Benzine,180000 to 199999,1400 - 1500 CC,Automatic,155.0,Cairo
991,Chevrolet,Aveo,Sedan,Black,2007,Benzine,More than 200000,1400 - 1500 CC,Manual,95.0,Cairo
992,Chevrolet,Aveo,Sedan,Silver,2014,Benzine,120000 to 139999,1400 - 1500 CC,Manual,140.0,Sharqia
993,Chevrolet,Aveo,Sedan,Silver,2013,Benzine,180000 to 199999,1400 - 1500 CC,Manual,120.0,Beheira
994,Chevrolet,Aveo,Sedan,Gray,2019,Benzine,50000 to 59999,1400 - 1500 CC,Automatic,198.0,Sharqia
995,Chevrolet,Aveo,Sedan,Gray,2007,Benzine,10000 to 19999,1400 - 1500 CC,Manual,105.0,Alexandria
996,Chevrolet,Aveo,Sedan,Gray,2008,Benzine,180000 to 199999,1400 - 1500 CC,Automatic,112.0,Beheira
997,Chevrolet,Aveo,Sedan,Silver,2015,Benzine,More than 200000,1400 - 1500 CC,Automatic,150.0,Cairo
998,Chevrolet,Aveo,Sedan,Silver,2020,Benzine,80000 to 89999,1400 - 1500 CC,Automatic,195.0,Giza
999,Chevrolet,Aveo,Sedan,Silver,2018,Benzine,80000 to 89999,1400 - 1500 CC,Automatic,198.0,Cairo
1000,Chevrolet,Aveo,Sedan,Black,2010,Benzine,10000 to 19999,1400 - 1500 CC,Manual,120.0,Sharqia
1001,Chevrolet,Aveo,Sedan,Silver,2010,Benzine,10000 to 19999,1400 - 1500 CC,Manual,100.0,Dakahlia
1002,Chevrolet,Aveo,Sedan,Silver,2020,Benzine,60000 to 69999,1400 - 1500 CC,Automatic,215.0,Beheira
1003,Chevrolet,Aveo,Sedan,Black,2011,Benzine,100000 to 119999,1400 - 1500 CC,Manual,126.0,Alexandria
1004,Chevrolet,Cruze,Sedan,Other Color,2015,Benzine,100000 to 119999,1600 CC,Automatic,250.0,Cairo
1005,Chevrolet,Cruze,Sedan,Blue- Navy Blue,2016,Benzine,80000 to 89999,1600 CC,Automatic,235.0,Cairo
1006,Chevrolet,Aveo,Sedan,Burgundy,2013,Benzine,140000 to 159999,1400 - 1500 CC,Manual,120.0,Alexandria
1007,Chevrolet,Aveo,Sedan,Black,2006,Benzine,40000 to 49999,1400 - 1500 CC,Manual,88.0,Beni Suef
1008,Chevrolet,Aveo,Sedan,Red,2008,Benzine,140000 to 159999,1400 - 1500 CC,Manual,98.0,Sohag
1009,Chevrolet,Cruze,Sedan,Black,2010,Benzine,140000 to 159999,1600 CC,Automatic,120.0,Qalyubia
1010,Chevrolet,Aveo,Sedan,Blue- Navy Blue,2015,Benzine,160000 to 179999,1400 - 1500 CC,Automatic,155.0,Giza
1011,Chevrolet,Aveo,Sedan,Black,2008,Benzine,160000 to 179999,1400 - 1500 CC,Automatic,120.0,Sharqia
1012,Chevrolet,Aveo,Sedan,Other Color,2020,Benzine,40000 to 49999,1400 - 1500 CC,Automatic,215.0,Cairo
1013,Chevrolet,Cruze,Sedan,Silver,2010,Benzine,100000 to 119999,1600 CC,Automatic,150.0,Giza
1014,Chevrolet,Cruze,Sedan,Silver,2014,Benzine,100000 to 119999,1600 CC,Automatic,190.0,South Sinai
1015,Chevrolet,Aveo,Sedan,Black,2008,Benzine,40000 to 49999,1400 - 1500 CC,Manual,130.0,Cairo
1016,Chevrolet,Aveo,Sedan,Other Color,2007,Natural Gas,120000 to 139999,1400 - 1500 CC,Manual,102.0,Qalyubia
1017,Chevrolet,Cruze,Sedan,White,2016,Benzine,80000 to 89999,1600 CC,Automatic,145.0,Giza
1018,Chevrolet,Aveo,Sedan,Blue- Navy Blue,2020,Benzine,100000 to 119999,1400 - 1500 CC,Manual,185.0,Gharbia
1019,Chevrolet,Aveo,Sedan,Black,2012,Benzine,10000 to 19999,1400 - 1500 CC,Automatic,140.0,Fayoum
1020,Chevrolet,Aveo,Sedan,Gray,2018,Benzine,90000 to 99999,1400 - 1500 CC,Automatic,195.0,Minya
1021,Chevrolet,Aveo,Sedan,Red,2014,Benzine,140000 to 159999,1400 - 1500 CC,Automatic,125.0,Giza
1022,Chevrolet,Cruze,Sedan,Other Color,2011,Benzine,More than 200000,1600 CC,Manual,120.0,Alexandria
1023,Chevrolet,Cruze,Sedan,Black,2010,Benzine,140000 to 159999,1600 CC,Automatic,150.0,Cairo
1024,Chevrolet,Aveo,Sedan,Red,2009,Benzine,140000 to 159999,1400 - 1500 CC,Manual,125.0,Cairo
1025,Chevrolet,Aveo,Sedan,Gray,2009,Benzine,120000 to 139999,1400 - 1500 CC,Manual,120.0,Kafr al-Sheikh
1026,Chevrolet,Cruze,Sedan,Red,2010,Benzine,100000 to 119999,1600 CC,Manual,125.0,Alexandria
1027,Chevrolet,Cruze,Sedan,Burgundy,2010,Benzine,0 to 9999,1600 CC,Automatic,130.0,Luxor
1028,Chevrolet,Cruze,Sedan,Black,2010,Benzine,100000 to 119999,1600 CC,Automatic,145.0,Sharqia
1029,Chevrolet,Cruze,Sedan,Silver,2010,Benzine,140000 to 159999,1600 CC,Automatic,135.0,Alexandria
1030,Chevrolet,Aveo,Sedan,Burgundy,2013,Benzine,100000 to 119999,1400 - 1500 CC,Manual,130.0,Kafr al-Sheikh
1031,Chevrolet,Aveo,Sedan,Red,2013,Benzine,160000 to 179999,1400 - 1500 CC,Automatic,140.0,Cairo
1032,Chevrolet,Cruze,Sedan,Black,2017,Benzine,50000 to 59999,1600 CC,Automatic,300.0,Alexandria
1033,Chevrolet,Aveo,Sedan,Gray,2007,Benzine,120000 to 139999,1400 - 1500 CC,Manual,110.0,Giza
1034,Chevrolet,Aveo,Sedan,Burgundy,2007,Benzine,10000 to 19999,1400 - 1500 CC,Manual,105.0,Sharqia
1035,Chevrolet,Aveo,Sedan,Silver,2005,Benzine,120000 to 139999,1400 - 1500 CC,Manual,90.0,Alexandria
1036,Chevrolet,Cruze,Sedan,Gray,2011,Benzine,100000 to 119999,1600 CC,Automatic,145.0,Cairo
1037,Chevrolet,Aveo,Sedan,Black,2006,Benzine,120000 to 139999,1400 - 1500 CC,Manual,80.0,Cairo
1038,Chevrolet,Aveo,Sedan,Gray,2009,Benzine,0 to 9999,1400 - 1500 CC,Manual,125.0,Asyut
1039,Chevrolet,Aveo,Sedan,Burgundy,2007,Benzine,0 to 9999,1400 - 1500 CC,Manual,75.0,Cairo
1040,Chevrolet,Cruze,Sedan,Other Color,2013,Benzine,120000 to 139999,1600 CC,Automatic,135.0,Qena
1041,Chevrolet,Aveo,Sedan,Blue- Navy Blue,2006,Benzine,More than 200000,1400 - 1500 CC,Manual,110.0,Damietta
1042,Chevrolet,Aveo,Sedan,Black,2011,Benzine,120000 to 139999,1400 - 1500 CC,Manual,132.0,Alexandria
1043,Chevrolet,Aveo,Sedan,Gray,2010,Benzine,180000 to 199999,1400 - 1500 CC,Manual,110.0,Giza
1044,Chevrolet,Aveo,Sedan,Other Color,2014,Benzine,10000 to 19999,1400 - 1500 CC,Automatic,132.0,Monufia
1045,Chevrolet,Aveo,Sedan,Black,2014,Benzine,50000 to 59999,1400 - 1500 CC,Automatic,105.0,Monufia
1046,Chevrolet,Aveo,Sedan,Blue- Navy Blue,2016,Benzine,120000 to 139999,1400 - 1500 CC,Manual,155.0,Minya
1047,Chevrolet,Aveo,Sedan,Red,2013,Benzine,0 to 9999,1400 - 1500 CC,Manual,122.5,Alexandria
1048,Chevrolet,Aveo,Sedan,Gray,2007,Benzine,180000 to 199999,1400 - 1500 CC,Manual,95.0,Qalyubia
1049,Chevrolet,Aveo,Sedan,Gray,2013,Benzine,100000 to 119999,1400 - 1500 CC,Manual,120.0,Giza
1050,Chevrolet,Cruze,Sedan,Gray,2016,Benzine,160000 to 179999,1600 CC,Automatic,220.0,Gharbia
1051,Chevrolet,Aveo,Sedan,Silver,2013,Benzine,100000 to 119999,1400 - 1500 CC,Automatic,135.0,Gharbia
1052,Chevrolet,Cruze,Sedan,Red,2010,Benzine,100000 to 119999,1600 CC,Automatic,170.0,Sharqia
1053,Chevrolet,Cruze,Sedan,Gray,2013,Benzine,140000 to 159999,1600 CC,Automatic,170.0,Cairo
1054,Chevrolet,Cruze,Sedan,Gray,2014,Benzine,120000 to 139999,1600 CC,Automatic,160.0,Giza
1055,Chevrolet,Aveo,Sedan,Black,2013,Benzine,100000 to 119999,1400 - 1500 CC,Manual,160.0,Alexandria
1056,Chevrolet,Aveo,Sedan,Black,2016,Benzine,140000 to 159999,1400 - 1500 CC,Automatic,135.0,Sharqia
1057,Chevrolet,Cruze,Sedan,Gray,2010,Benzine,140000 to 159999,1600 CC,Automatic,145.0,Alexandria
1058,Chevrolet,Aveo,Sedan,Red,2017,Benzine,80000 to 89999,1400 - 1500 CC,Automatic,170.0,Cairo
1059,Chevrolet,Cruze,Sedan,Black,2015,Benzine,120000 to 139999,1600 CC,Automatic,185.0,Giza
1060,Chevrolet,Aveo,Sedan,Black,2015,Benzine,10000 to 19999,1400 - 1500 CC,Automatic,165.0,Luxor
1061,Chevrolet,Cruze,Sedan,Black,2015,Benzine,90000 to 99999,1600 CC,Automatic,158.0,Dakahlia
1062,Chevrolet,Cruze,Sedan,Black,2011,Benzine,More than 200000,1600 CC,Automatic,125.0,Sharqia
