Brand,Model,Body,Color,Fuel,Kilometers,Engine,Trasmission,Price,Gov,new,Car Age
Chevrolet,Cruze,,Silver,Benzine,16,2.5,Automatic,335.0,Alexandria,1,7
Chevrolet,Captiva,,Black,Benzine,11,2.5,Automatic,360.0,Sheikh Zayed City,1,11
Fiat,127,,White,Benzine,0,2.5,Manual,25.0,Cairo,1,39
Hyundai,Elantra,,Red,Benzine,19,2.5,Automatic,155.0,El Minya,1,23
Hyundai,IX 35,,Black,Benzine,11,2.5,Automatic,700.0,Giza,1,8
Fiat,128,,Red,Benzine,0,2.5,Manual,50.0,El Minya,1,41
Fiat,Tempra,,Light grey,Benzine,12,2.5,Manual,65.0,Beni Suef,1,30
Fiat,128,,White,Benzine,0,2.5,Manual,23.0,Nasr city,1,48
Chevrolet,Optra,,Red,Benzine,19,2.5,Automatic,210.0,Touhk,1,17
Hyundai,Tucson,,White,Benzine,8,2.5,Automatic,1320.0,Nasr city,1,2
Hyundai,Tucson,,White,Benzine,2,2.5,Automatic,1340.0,Nasr city,1,2
Fiat,Tipo,,Dark blue,Benzine,0,2.5,Automatic,720.0,Damietta,1,1
Chevrolet,Aveo,,Gray,Hybrid,22,2.5,Manual,210.0,Alexandria,1,11
Chevrolet,Spark,,Blue,Benzine,13,2.5,Manual,235.0,Sheikh Zayed City,1,11
Fiat,131,,Yellow,Benzine,0,2.5,Manual,40.0,Sharm el-Sheikh,1,44
Fiat,128,,Petroleum,Benzine,0,2.5,Manual,29.0,Quesna,1,36
Hyundai,Verna,,Light grey,Benzine,19,2.5,Manual,166.0,Kafr el-Sheikh,1,17
Hyundai,Elantra MD,,White,Benzine,12,2.5,Automatic,385.0,Alexandria,1,10
Hyundai,Avante,,Black,Benzine,11,2.5,Automatic,275.0,Tanta,1,20
Chevrolet,Captiva,,Black,Benzine,2,2.5,Automatic,800.0,Banha,1,1
Chevrolet,Aveo,,Black,Benzine,8,2.5,Manual,230.0,El Haram,1,13
Hyundai,Accent,,Silver,Benzine,26,2.5,Manual,115.0,Agamy,1,18
Hyundai,Elantra AD,,Gray,Benzine,7,2.5,Automatic,575.0,6 October,1,4
Fiat,Tipo,,Dark blue,Benzine,1,2.5,Automatic,670.0,Ismailia,1,1
Chevrolet,Aveo,,Red,Benzine,13,2.5,Manual,215.0,El Haram,1,11
Hyundai,Matrix,,Cyan,Benzine,18,2.5,Automatic,330.0,Beheira,1,12
Fiat,127,,Cyan,Benzine,7,2.5,Manual,15.0,Asyut,1,41
Chevrolet,Optra,,Gray,Benzine,3,2.5,Automatic,440.0,Damanhur,1,2
Fiat,Ritmo,,Dark blue,Benzine,13,2.5,Manual,25.0,6 October,1,44
Hyundai,Verna,,White,Benzine,17,2.5,Manual,170.0,6 October,1,10
Chevrolet,Cruze,,Petroleum,Benzine,0,2.5,Automatic,320.0,Obour City,1,10
Fiat,128,,Blue,Benzine,0,2.5,Manual,35.0,Bilbeis,1,41
Fiat,128,,Olive,Benzine,0,2.5,Manual,30.0,Giza,1,42
Fiat,Siena,,Black,Benzine,0,2.5,Manual,72.0,Helwan,1,23
Chevrolet,Aveo,,Gray,Benzine,8,2.5,Automatic,325.0,Alexandria,1,4
Chevrolet,Lanos,,Light grey,Benzine,12,2.5,Manual,275.0,Kafr el-Sheikh,1,9
Hyundai,Matrix,,Black,Benzine,9,2.5,Automatic,365.0,Sadat City,1,15
Fiat,127,,White,Benzine,0,2.5,Manual,44.0,Cairo,1,36
Chevrolet,Spark,,Red,Benzine,11,2.5,Manual,150.0,Kafr el-Sheikh,1,15
Chevrolet,Optra,,Black,Benzine,16,2.5,Automatic,380.0,Heliopolis,1,7
Chevrolet,Optra,,Silver,Benzine,20,2.5,Automatic,300.0,Gharbia,1,5
Fiat,Tipo,,Silver,Benzine,6,2.5,Automatic,600.0,Cairo,1,2
Chevrolet,Optra,,Light grey,Benzine,5,2.5,Automatic,350.0,Cairo,1,2
Hyundai,Elantra MD,,Black,Benzine,16,2.5,Automatic,430.0,Tagamo3 - New Cairo,1,11
Fiat,Shahin,,White,Benzine,0,2.5,Manual,66.0,Helwan,1,18
Chevrolet,Optra,,Dark blue,Benzine,7,2.5,Automatic,363.0,Cairo,1,3
Fiat,Tipo,,Mocha,Benzine,19,2.5,Manual,395.0,Obour City,1,4
Chevrolet,Lanos,,Blue,Benzine,9,2.5,Manual,230.0,Helwan,1,6
Hyundai,Accent,,Silver,Benzine,0,2.5,Automatic,180.0,Giza,1,12
Hyundai,Accent,,Dark blue,Benzine,18,2.5,Manual,88.0,Khanka,1,25
Fiat,131,,White,Benzine,0,2.5,Manual,45.0,6 October,1,44
Chevrolet,Aveo,,Dark blue,Benzine,9,2.5,Automatic,375.0,Tagamo3 - New Cairo,1,3
Chevrolet,Spark,,Silver,Benzine,8,2.5,Manual,115.0,Giza,1,14
Fiat,131,,White,Benzine,0,2.5,Manual,30.0,Shobra,1,44
Hyundai,Accent,,Black,Benzine,13,2.5,Manual,250.0,Asyut,1,13
Fiat,132,,Silver,Benzine,0,2.5,Manual,25.0,Shobra,1,50
Fiat,Tipo,,Red,Benzine,4,2.5,Automatic,560.0,Alexandria,1,4
Fiat,128,,White,Benzine,0,2.5,Manual,21.0,Cairo,1,46
Fiat,128,,Red,Benzine,0,2.5,Manual,25.0,Alexandria,1,37
Chevrolet,Cruze,,Dark red,Benzine,19,2.5,Automatic,356.0,El Haram,1,7
Hyundai,I20,,Red,Benzine,2,2.5,Automatic,600.0,Nasr city,1,2
Fiat,Tipo,,Silver,Benzine,17,2.5,Automatic,530.0,Monufia,1,4
Fiat,Shahin,,Silver,Benzine,0,2.5,Manual,37.0,Cairo,1,25
Hyundai,Elantra AD,,Silver,Benzine,6,2.5,Automatic,570.0,Abu Kabir,1,4
Fiat,128,,Red,Benzine,0,2.5,Manual,18.0,Tanta,1,44
Fiat,131,,White,Benzine,0,2.5,Automatic,31.0,El Haram,1,46
Hyundai,Accent RB,,Light grey,Benzine,22,2.5,Automatic,315.0,Giza,1,2
Hyundai,Excel,,Cyan,Benzine,20,2.5,Manual,62.0,Tagamo3 - New Cairo,1,25
Fiat,128,,White,Benzine,0,2.5,Manual,38.0,Obour City,1,35
Hyundai,Accent RB,,Bronze,Benzine,16,2.5,Automatic,335.0,Dokki,1,10
Hyundai,Verna,,Silver,Benzine,6,2.5,Automatic,305.0,Asyut,1,6
Hyundai,Accent,,Black,Benzine,19,2.5,Manual,240.0,Cairo,1,15
Hyundai,Getz,,Cyan,Benzine,25,2.5,Manual,170.0,Alexandria,1,18
Fiat,Shahin,,Black,Benzine,0,2.5,Manual,75.0,Cairo,1,14
Hyundai,IX 35,,Silver,Benzine,14,2.5,Automatic,620.0,El Minya,1,8
Chevrolet,N300,,Silver,Benzine,5,2.5,Manual,280.0,Giza,1,1
Fiat,127,,Red,Benzine,0,2.5,Manual,28.0,Shobra,1,38
Hyundai,Accent RB,,Silver,Benzine,15,2.5,Manual,340.0,El Minya,1,12
Chevrolet,Optra,,Silver,Benzine,1,2.5,Automatic,440.0,Dakahlia,1,1
Hyundai,Verna,,Silver,Benzine,20,2.5,Automatic,155.0,Cairo,1,10
Hyundai,Elantra HD,,Silver,Benzine,15,2.5,Automatic,370.0,Sohag,1,12
Hyundai,Elantra CN7,,Gray,Benzine,2,2.5,Automatic,925.0,Heliopolis,1,1
Chevrolet,Aveo,,Blue,Benzine,14,2.5,Automatic,300.0,Tagamo3 - New Cairo,1,4
Fiat,Uno,,Black,Benzine,0,2.5,Manual,54.0,Tala,1,30
Chevrolet,Optra,,Silver,Benzine,7,2.5,Automatic,350.0,Mansoura,1,5
Hyundai,Tucson,,Black,Benzine,17,2.5,Automatic,425.0,Dakahlia,1,16
Hyundai,I10,,Dark blue,Benzine,10,2.5,Manual,180.0,Dakahlia,1,15
Chevrolet,Captiva,,White,Benzine,8,2.5,Automatic,700.0,Sheikh Zayed City,1,3
Fiat,127,,White,Benzine,0,2.5,Manual,28.0,El Haram,1,41
Fiat,Tipo,,White,Benzine,12,2.5,Automatic,525.0,Tagamo3 - New Cairo,1,3
Hyundai,Elantra HD,,Silver,Benzine,20,2.5,Automatic,340.0,Tagamo3 - New Cairo,1,5
Hyundai,Verna,,Light grey,Benzine,14,2.5,Automatic,270.0,Aswan,1,9
Fiat,Tipo,,Blue,Benzine,5,2.5,Automatic,515.0,Cairo,1,2
Fiat,128,,White,Benzine,0,2.5,Manual,38.0,Alexandria,1,38
Hyundai,Elantra AD,,Dark blue,Benzine,4,2.5,Automatic,625.0,6 October,1,3
Chevrolet,Cruze,,Light grey,Benzine,20,2.5,Automatic,250.0,Cairo,1,13
Hyundai,Elantra MD,,Black,Benzine,14,2.5,Automatic,450.0,Qena,1,7
Hyundai,Excel,,Red,Benzine,0,2.5,Manual,65.0,Gharbia,1,26
Chevrolet,Optra,,Silver,Benzine,13,2.5,Automatic,245.0,Cairo,1,11
Fiat,Petra,,Silver,Benzine,15,2.5,Manual,105.0,Sharqia,1,20
Chevrolet,Optra,,Black,Benzine,13,2.5,Automatic,245.0,Helwan,1,15
Chevrolet,T-Series,,Red,Benzine,0,2.5,Automatic,120.0,Suez,1,27
Fiat,127,,Red,Benzine,9,2.5,Manual,21.0,Tagamo3 - New Cairo,1,45
Chevrolet,Aveo,,Red,Benzine,16,2.5,Automatic,225.0,Heliopolis,1,9
Hyundai,Matrix,,Black,Benzine,15,2.5,Automatic,330.0,Tanta,1,21
Hyundai,Elantra MD,,Black,Benzine,9,2.5,Automatic,490.0,Abu Qir,1,7
Fiat,Polonez,,Red,Benzine,0,2.5,Manual,30.0,Cairo,1,35
Hyundai,Elantra MD,,Gray,Benzine,18,2.5,Automatic,250.0,Abu Kabir,1,11
Hyundai,Elantra CN7,,White,Benzine,5,2.5,Automatic,870.0,Obour City,1,1
Hyundai,Elantra MD,,Black,Benzine,9,2.5,Automatic,525.0,Shibin El Qanater,1,8
Hyundai,Elantra MD,,Red,Benzine,5,2.5,Automatic,510.0,Tagamo3 - New Cairo,1,7
Hyundai,Elantra,,Gold,Benzine,20,2.5,Automatic,365.0,6 October,1,14
Fiat,127,,White,Benzine,20,2.5,Manual,30.0,El Marg,1,41
Fiat,127,,Red,Benzine,0,2.5,Manual,17.0,Cairo,1,41
Chevrolet,Pickup,,White,Natural Gas,25,2.5,Manual,370.0,Sohag,1,5
Chevrolet,Optra,,Gray,Benzine,13,2.5,Automatic,280.0,Heliopolis,1,7
Chevrolet,Optra,,Silver,Benzine,13,2.5,Automatic,275.0,Cairo,1,8
Hyundai,Elantra HD,,White,Benzine,8,2.5,Automatic,455.0,Zagazig,1,6
Hyundai,Elantra HD,,White,Benzine,0,2.5,Automatic,650.0,Heliopolis,1,0
Chevrolet,Spark,,Red,Benzine,8,2.5,Manual,175.0,Cairo,1,9
Fiat,Tipo,,Dark blue,Benzine,1,2.5,Automatic,700.0,Bilbeis,1,2
Chevrolet,Optra,,Mocha,Benzine,11,2.5,Automatic,350.0,Maadi,1,7
Fiat,Regata,,Red,Benzine,0,2.5,Manual,36.0,Helwan,1,38
Hyundai,Accent RB,,Black,Benzine,14,2.5,Automatic,310.0,El Haram,1,11
Fiat,131,,White,Benzine,10,2.5,Manual,25.0,Cairo,1,46
Chevrolet,N300,,Silver,Benzine,19,2.5,Manual,270.0,Faiyum,1,6
Fiat,500,,White,Benzine,3,2.5,Automatic,575.0,Tagamo3 - New Cairo,1,3
Chevrolet,Captiva,,Gray,Benzine,5,2.5,Automatic,750.0,6 October,1,2
Hyundai,Matrix,,Silver,Benzine,19,2.5,Automatic,330.0,Dikirnis,1,14
Fiat,131,,Silver,Benzine,0,2.5,Manual,40.0,Shobra,1,42
Chevrolet,Optra,,Silver,Benzine,7,2.5,Automatic,380.0,Cairo,1,5
Chevrolet,Optra,,Black,Benzine,11,2.5,Automatic,330.0,Cairo,1,3
Chevrolet,N200,,Silver,Benzine,20,2.5,Manual,100.0,Giza,1,13
Hyundai,Avante,,White,Benzine,10,2.5,Automatic,350.0,Nasr city,1,12
Chevrolet,Lanos,,White,Benzine,7,2.5,Manual,120.0,El Salam City,1,12
Hyundai,Verna,,Silver,Benzine,9,2.5,Manual,190.0,Beni Suef,1,10
Chevrolet,Aveo,,Silver,Benzine,22,2.5,Manual,145.0,Tagamo3 - New Cairo,1,17
Chevrolet,Aveo,,Silver,Benzine,16,2.5,Manual,183.0,Cairo,1,14
Hyundai,Accent,,Green,Benzine,14,2.5,Manual,95.0,Shobra,1,28
Hyundai,Avante,,Black,Benzine,12,2.5,Automatic,300.0,Kafr el-Sheikh,1,11
Fiat,128,,White,Benzine,0,2.5,Manual,40.0,Mansoura,1,35
Hyundai,Elantra MD,,Black,Benzine,16,2.5,Automatic,400.0,Nasr city,1,9
Fiat,131,,Silver,Benzine,2,2.5,Manual,32.0,Heliopolis,1,40
Chevrolet,T-Series,,White,Natural Gas,35,2.5,Manual,210.0,Minya Al Qamh,1,13
Hyundai,Verna,,Bronze,Benzine,17,2.5,Manual,145.0,El Haram,1,17
Chevrolet,Aveo,,Gray,Benzine,14,2.5,Automatic,370.0,Ain Shams,1,3
Hyundai,Elantra HD,,Silver,Benzine,21,2.5,Automatic,420.0,Mokattam,1,4
Fiat,128,,White,Benzine,0,2.5,Manual,27.0,Shobra,1,40
Fiat,Tipo,,Black,Benzine,9,2.5,Automatic,350.0,Abu Kabir,1,6
Chevrolet,Lanos,,Cyan,Benzine,21,2.5,Manual,200.0,Mohandessin,1,10
Chevrolet,Captiva,,Dark blue,Benzine,17,2.5,Automatic,400.0,6 October,1,10
Hyundai,IX 35,,Green,Benzine,13,2.5,Automatic,730.0,Nasr city,1,8
Hyundai,Accent,,Silver,Natural Gas,13,2.5,Manual,0.0,El Haram,1,2
Chevrolet,Optra,,Silver,Benzine,14,2.5,Automatic,370.0,Tagamo3 - New Cairo,1,5
Hyundai,Elantra MD,,White,Benzine,9,2.5,Automatic,310.0,Ismailia,1,12
Chevrolet,T-Series,,White,Natural Gas,20,2.5,Manual,140.0,El Senbellawein,1,21
Hyundai,Verna,,Silver,Benzine,17,2.5,Automatic,250.0,Imbaba,1,9
Fiat,Tipo,,Green,Benzine,9,2.5,Manual,400.0,Sheikh Zayed City,1,2
Fiat,Tipo,,White,Benzine,9,2.5,Automatic,550.0,Dakahlia,1,2
Hyundai,Bayon,,Red,Benzine,2,2.5,Automatic,690.0,Maadi,1,1
Fiat,128,,Dark blue,Benzine,0,2.5,Manual,28.0,El Haram,1,49
Fiat,Punto,,Black,Benzine,38,2.5,Manual,153.0,Maadi,1,15
Chevrolet,Cruze,,Black,Benzine,13,2.5,Automatic,250.0,Sohag,1,13
Fiat,Tipo,,Brown,Benzine,2,2.5,Automatic,730.0,Mansoura,1,2
Chevrolet,Lanos,,White,Benzine,27,2.5,Manual,155.0,Maadi,1,10
Hyundai,Elantra AD,,Silver,Benzine,14,2.5,Automatic,650.0,Marsa Matrouh,1,4
Fiat,131,,Blue,Benzine,0,2.5,Manual,40.0,Heliopolis,1,44
Chevrolet,Optra,,Blue,Benzine,5,2.5,Automatic,405.0,Alexandria,1,2
Chevrolet,Aveo,,Light grey,Benzine,11,2.5,Automatic,350.0,Alexandria,1,3
Hyundai,Matrix,,Gold,Benzine,15,2.5,Automatic,340.0,Tagamo3 - New Cairo,1,17
Chevrolet,Captiva,,Red,Benzine,5,2.5,Automatic,720.0,Tagamo3 - New Cairo,1,3
Chevrolet,Captiva,,Red,Benzine,2,2.5,Automatic,750.0,Maadi,1,2
Fiat,Siena,,Cyan,Benzine,2,2.5,Manual,83.0,Cairo,1,21
Hyundai,Verna,,Dark blue,Benzine,15,2.5,Manual,145.0,6 October,1,16
Hyundai,I10,,Blue,Benzine,0,2.5,Manual,295.0,Cairo,1,11
Hyundai,Elantra HD,,Cyan,Benzine,13,2.5,Automatic,390.0,6 October,1,5
Chevrolet,Optra,,Black,Benzine,10,2.5,Automatic,350.0,Qena,1,3
Hyundai,Accent RB,,Silver,Benzine,19,2.5,Automatic,290.0,Beheira,1,11
Chevrolet,Optra,,Blue,Benzine,12,2.5,Automatic,260.0,Beheira,1,5
Chevrolet,Optra,,Dark blue,Benzine,0,2.5,Automatic,455.0,Heliopolis,1,1
Fiat,132,,Silver,Benzine,50,2.5,Manual,25.0,Cairo,1,47
Chevrolet,N300,,Light grey,Benzine,22,2.5,Manual,175.0,Beheira,1,9
Chevrolet,Aveo,,Red,Benzine,21,2.5,Automatic,320.0,Qalyubia,1,4
Hyundai,Verna,,Black,Benzine,13,2.5,Manual,220.0,6 October,1,6
Hyundai,Elantra MD,,Light grey,Benzine,22,2.5,Automatic,390.0,Asyut,1,11
Hyundai,Elantra MD,,Black,Benzine,20,2.5,Automatic,330.0,Qena,1,11
Hyundai,Accent,,Blue,Benzine,30,2.5,Manual,83.0,Cairo,1,25
Fiat,500,,Red,Benzine,19,2.5,Manual,245.0,Mokattam,1,15
Hyundai,Matrix,,Gold,Benzine,31,2.5,Manual,220.0,El Salam City,1,18
Chevrolet,Aveo,,Dark red,Benzine,15,2.5,Automatic,285.0,Alexandria,1,6
Hyundai,Matrix,,Silver,Benzine,0,2.5,Automatic,285.0,El Mahalla,1,16
Chevrolet,Aveo,,Blue,Benzine,4,2.5,Automatic,320.0,Beni Suef,1,4
Chevrolet,Optra,,Petroleum,Benzine,11,2.5,Automatic,300.0,Qalyubia,1,5
Fiat,Tipo,,Black,Benzine,6,2.5,Automatic,470.0,El Haram,1,3
Hyundai,Avante,,White,Benzine,17,2.5,Automatic,250.0,Banha,1,20
Hyundai,Elantra HD,,White,Benzine,5,2.5,Automatic,550.0,Suez,1,2
Hyundai,Sonata,,Gold,Benzine,16,2.5,Manual,190.0,El Haram,1,21
Chevrolet,Optra,,Black,Benzine,16,2.5,Automatic,250.0,Zagazig,1,13
Hyundai,Avante,,Silver,Benzine,0,2.5,Automatic,230.0,Faiyum,1,17
Hyundai,Tucson,,Dark blue,Benzine,11,2.5,Automatic,900.0,Sohag,1,4
Chevrolet,Cruze,,Eggplant,Benzine,14,2.5,Automatic,360.0,Cairo,1,8
Hyundai,Elantra HD,,Silver,Benzine,10,2.5,Automatic,450.0,Heliopolis,1,4
Chevrolet,Aveo,,Dark red,Benzine,13,2.5,Manual,240.0,Cairo,1,11
Fiat,128,,Blue,Benzine,0,2.5,Manual,32.0,Sharqia,1,36
Fiat,Tipo,,White,Benzine,0,2.5,Automatic,630.0,Mansoura,1,2
Chevrolet,Aveo,,Petroleum,Benzine,7,2.5,Automatic,320.0,6 October,1,3
Hyundai,Excel,,Blue,Benzine,18,2.5,Manual,63.0,Alexandria,1,30
Hyundai,Elantra,,Champagne,Benzine,16,2.5,Automatic,374.0,Dokki,1,16
Hyundai,Verna,,White,Benzine,8,2.5,Manual,235.0,Giza,1,8
Fiat,128,,Green,Benzine,0,2.5,Manual,39.0,Minya Al Qamh,1,40
Chevrolet,ssr,,Red,Natural Gas,5,2.5,Manual,550.0,Kafr el-Sheikh,1,2
Fiat,131,,White,Benzine,0,2.5,Manual,28.0,Maadi,1,44
Fiat,Punto,,Silver,Benzine,18,2.5,Manual,125.0,Alexandria,1,19
Fiat,128,,Yellow,Benzine,4,2.5,Manual,23.0,Helwan,1,38
Hyundai,Elantra HD,,Bronze,Benzine,4,2.5,Automatic,475.0,Giza,1,4
Hyundai,Verna,,White,Natural Gas,13,2.5,Manual,195.0,Madinaty,1,9
Chevrolet,Aveo,,Red,Benzine,12,2.5,Manual,197.0,Sharqia,1,14
Fiat,131,,Silver,Benzine,0,2.5,Manual,38.0,Kom Hamada,1,45
Hyundai,Verna,,White,Natural Gas,7,2.5,Manual,125.0,Cairo,1,12
Hyundai,Elantra MD,,Black,Benzine,19,2.5,Automatic,350.0,Tanta,1,11
Hyundai,H1,,Bronze,Benzine,20,2.5,Manual,100.0,Damietta,1,19
Hyundai,Accent,,Gold,Benzine,28,2.5,Manual,75.0,Dyarb Negm,1,23
Hyundai,Grand i10,,Silver,Benzine,14,2.5,Automatic,347.0,Suez,1,7
Hyundai,Verna,,Silver,Benzine,20,2.5,Manual,165.0,Sohag,1,16
Hyundai,Accent,,Cyan,Benzine,5,2.5,Manual,160.0,Marsa Matrouh,1,17
Chevrolet,Aveo,,Cyan,Benzine,30,2.5,Manual,220.0,10th of Ramadan,1,12
Chevrolet,N300,,Dark red,Benzine,15,2.5,Manual,290.0,6 October,1,2
Fiat,Regata,,Blue,Benzine,13,2.5,Manual,85.0,6 October,1,37
Fiat,128,,White,Benzine,0,2.5,Manual,31.0,Zamalek,1,37
Fiat,128,,Yellow,Benzine,0,2.5,Manual,33.0,6 October,1,41
Chevrolet,T-Series,,White,Natural Gas,10,2.5,Manual,205.0,Sharqia,1,15
Hyundai,I10,,Light grey,Benzine,9,2.5,Automatic,270.0,Cairo,1,10
Chevrolet,Spark,,Red,Benzine,23,2.5,Manual,180.0,Cairo,1,11
Chevrolet,Optra,,Red,Benzine,13,2.5,Manual,175.0,El Minya,1,12
Hyundai,Accent HCI,,Gray,Benzine,22,2.5,Automatic,380.0,Shobra,1,4
Hyundai,Excel,,Dark green,Benzine,6,2.5,Manual,78.0,Zagazig,1,25
Chevrolet,Pickup,,Red,Natural Gas,10,2.5,Manual,485.0,Cairo,1,2
Fiat,128,,Red,Benzine,0,2.5,Manual,55.0,Beni Suef,1,17
Fiat,127,,White,Benzine,0,2.5,Manual,24.0,Shobra,1,39
Fiat,128,,Blue,Benzine,0,2.5,Manual,40.0,Shobra,1,25
Chevrolet,N300,,Gray,Benzine,29,2.5,Manual,120.0,Kafr el-Sheikh,1,11
Hyundai,Verna,,Cyan,Benzine,25,2.5,Automatic,170.0,Shibin El Qanater,1,15
Fiat,Tipo,,Silver,Benzine,9,2.5,Automatic,550.0,Warraq,1,2
Fiat,Ritmo,,Blue,Benzine,0,2.5,Manual,34.0,Cairo,1,40
Hyundai,Matrix,,Silver,Benzine,18,2.5,Automatic,295.0,Nasr city,1,15
Chevrolet,Optra,,Cyan,Benzine,12,2.5,Automatic,300.0,6 October,1,13
Hyundai,Elantra,,Black,Benzine,45,2.5,Automatic,325.0,Beni Suef,1,12
Hyundai,H1,,Silver,Natural Gas,3,2.5,Manual,125.0,Giza,1,16
Hyundai,Verna,,Silver,Benzine,27,2.5,Manual,180.0,Abu Kabir,1,15
Hyundai,Tucson,,White,Benzine,8,2.5,Automatic,1100.0,Asyut,1,2
Fiat,Tipo,,Black,Benzine,7,2.5,Manual,365.0,6 October,1,2
Hyundai,Verna,,Champagne,Benzine,18,2.5,Manual,250.0,Al Shorouk,1,6
Hyundai,Elantra HD,,Light grey,Benzine,8,2.5,Automatic,460.0,10th of Ramadan,1,3
Hyundai,Elantra,,Red,Benzine,50,2.5,Manual,235.0,Ismailia,1,17
Hyundai,Verna,,White,Benzine,35,2.5,Manual,200.0,Warraq,1,8
Hyundai,Elantra HD,,Silver,Benzine,2,2.5,Automatic,495.0,Tagamo3 - New Cairo,1,4
Fiat,131,,White,Benzine,0,2.5,Automatic,30.0,Cairo,1,40
Hyundai,Tucson,,White,Benzine,2,2.5,Automatic,1250.0,Damietta,1,1
Fiat,Uno,,Dark blue,Benzine,0,2.5,Manual,50.0,Sharqia,1,30
Hyundai,Solaris,,Red,Benzine,9,2.5,Automatic,360.0,Giza,1,7
Hyundai,Verna,,Silver,Benzine,22,2.5,Manual,210.0,Tanta,1,11
Fiat,Shahin,,Black,Benzine,0,2.5,Manual,49.0,Cairo,1,14
Hyundai,Avante,,Silver,Benzine,8,2.5,Automatic,480.0,Ismailia,1,12
Hyundai,Verna,,Black,Benzine,30,2.5,Manual,165.0,Alexandria,1,11
Hyundai,Accent,,Red,Benzine,28,2.5,Automatic,165.0,Maadi,1,23
Fiat,Siena,,Green,Benzine,16,2.5,Manual,95.0,Helwan,1,23
Hyundai,Santa Fe,,White,Benzine,10,2.5,Automatic,980.0,Cairo,1,7
Fiat,Punto,,Green,Benzine,19,2.5,Manual,500.0,Nasr city,1,23
Chevrolet,Optra,,Red,Benzine,5,2.5,Automatic,375.0,Alexandria,1,2
Fiat,128,,Red,Benzine,0,2.5,Manual,24.0,Heliopolis,1,46
Fiat,Siena,,Dark blue,Benzine,19,2.5,Manual,95.0,Shobra,1,21
Hyundai,Viva,,White,Benzine,6,2.5,Manual,155.0,Qalyub,1,15
Hyundai,Elantra MD,,Red,Benzine,12,2.5,Automatic,490.0,Port Said,1,7
Hyundai,Elantra,,Dark red,Benzine,35,2.5,Manual,90.0,Kafr el-Sheikh,1,29
Chevrolet,Equinox,,Red,Benzine,3,2.5,Automatic,1000.0,Cairo,1,4
Hyundai,Matrix,,Silver,Natural Gas,13,2.5,Manual,225.0,Kafr el-Sheikh,1,22
Hyundai,Elantra Coupe,,Red,Benzine,26,2.5,Manual,235.0,Helwan,1,18
Fiat,Regata,,White,Benzine,0,2.5,Manual,32.0,El Marg,1,35
Fiat,128,,White,Benzine,0,2.5,Manual,27.0,Cairo,1,33
Hyundai,Verna,,Red,Benzine,14,2.5,Manual,140.0,Alexandria,1,16
Hyundai,Excel,,Green,Benzine,15,2.5,Manual,65.0,Helwan,1,29
Chevrolet,Optra,,Beige,Benzine,13,2.5,Automatic,300.0,6 October,1,5
Hyundai,XD,,Silver,Benzine,17,2.5,Manual,190.0,Alexandria,1,23
Chevrolet,Lanos,,Black,Benzine,16,2.5,Manual,140.0,Cairo,1,14
Chevrolet,Optra,,Dark blue,Benzine,5,2.5,Automatic,310.0,Shobra,1,2
Chevrolet,Aveo,,Dark blue,Benzine,26,2.5,Manual,240.0,Nasr city,1,9
Chevrolet,Pickup,,Silver,Benzine,3,2.5,Automatic,250.0,Kafr el-Sheikh,1,2
Hyundai,Elantra CN7,,Silver,Benzine,1,2.5,Automatic,870.0,6 October,1,0
Hyundai,Elantra,,Dark red,Benzine,20,2.5,Automatic,275.0,Sohag,1,17
Chevrolet,Optra,,Silver,Benzine,4,2.5,Automatic,500.0,Qena,1,1
Chevrolet,Aveo,,Black,Benzine,13,2.5,Automatic,350.0,Mohandessin,1,3
Chevrolet,N300,,Silver,Benzine,13,2.5,Manual,272.0,Heliopolis,1,2
Hyundai,Verna,,White,Benzine,13,2.5,Manual,120.0,Saft El Laban,1,13
Chevrolet,Aveo,,Gray,Benzine,8,2.5,Manual,185.0,Faiyum,1,14
Chevrolet,Equinox,,Red,Benzine,3,2.5,Automatic,950.0,Cairo,1,4
Chevrolet,T-Series,,White,Natural Gas,20,2.5,Manual,400.0,El Mahalla,1,4
Chevrolet,Optra,,Blue,Benzine,26,2.5,Automatic,220.0,Tagamo3 - New Cairo,1,14
Chevrolet,Lanos,,Dark blue,Benzine,8,2.5,Manual,270.0,Nasr city,1,4
Fiat,128,,White,Benzine,5,2.5,Manual,55.0,Cairo,1,16
Chevrolet,N300,,Gray,Benzine,25,2.5,Manual,155.0,Cairo,1,9
Fiat,Punto,,Silver,Benzine,20,2.5,Manual,75.0,Alexandria,1,23
Hyundai,Matrix,,Black,Natural Gas,12,2.5,Automatic,325.0,6 October,1,13
Chevrolet,Optra,,Black,Benzine,13,2.5,Automatic,225.0,Beheira,1,9
Fiat,Punto,,Gray,Benzine,18,2.5,Automatic,240.0,Tanta,1,15
Fiat,Tipo,,Petroleum,Benzine,1,2.5,Automatic,650.0,6 October,1,1
Hyundai,Accent,,Cyan,Benzine,13,2.5,Automatic,269.0,El Haram,1,13
Chevrolet,Pickup,,Red,Benzine,25,2.5,Manual,36.0,Sharm el-Sheikh,1,42
Hyundai,Avante,,Silver,Benzine,8,2.5,Automatic,250.0,Sharqia,1,21
Hyundai,Matrix,,White,Benzine,16,2.5,Automatic,290.0,Mansoura,1,20
Fiat,128,,Blue,Benzine,20,2.5,Manual,20.0,Giza,1,46
